threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.55,3,0021,0.8633093525179856,0.8391608391608392,0.8888888888888888,135,tiny,143,tiny,120,23,15,0,0
0.55,5,0021,0.8727272727272727,0.8571428571428571,0.8888888888888888,135,tiny,140,tiny,120,20,15,0,0
0.55,10,0021,0.8727272727272727,0.8571428571428571,0.8888888888888888,135,tiny,140,tiny,120,20,15,0,0
0.55,20,0021,0.8727272727272727,0.8571428571428571,0.8888888888888888,135,tiny,140,tiny,120,20,15,0,0
0.35,0,0029,0.6183900303132368,0.5992167101827677,0.6388308977035491,2898,small,3064,small,1836,1228,1038,0,0
0.35,3,0029,0.6184941889843355,0.5994123408423114,0.6388308977035491,2898,small,3063,small,1836,1227,1038,0,0
0.35,5,0029,0.6188068756319515,0.6,0.6388308977035491,2898,small,3060,small,1836,1224,1038,0,0
0.35,10,0029,0.6188068756319515,0.6,0.6388308977035491,2898,small,3060,small,1836,1224,1038,0,0
0.35,20,0029,0.6188068756319515,0.6,0.6388308977035491,2898,small,3060,small,1836,1224,1038,0,0
0.4,0,0029,0.6177671885636488,0.6045969353764157,0.6315240083507306,2898,small,3002,small,1815,1187,1059,0,0
0.4,3,0029,0.617872340425532,0.6047984005331556,0.6315240083507306,2898,small,3001,small,1815,1186,1059,0,0
0.4,5,0029,0.6181880108991825,0.6054036024016011,0.6315240083507306,2898,small,2998,small,1815,1183,1059,0,0
0.4,10,0029,0.6181880108991825,0.6054036024016011,0.6315240083507306,2898,small,2998,small,1815,1183,1059,0,0
0.4,20,0029,0.6181880108991825,0.6054036024016011,0.6315240083507306,2898,small,2998,small,1815,1183,1059,0,0
0.45,0,0029,0.6187617904304579,0.6100777815353399,0.627696590118302,2898,small,2957,small,1804,1153,1070,0,0
0.45,3,0029,0.6188679245283019,0.6102841677943166,0.627696590118302,2898,small,2956,small,1804,1152,1070,0,0
0.45,5,0029,0.61918654539214,0.6109041652556721,0.627696590118302,2898,small,2953,small,1804,1149,1070,0,0
0.45,10,0029,0.61918654539214,0.6109041652556721,0.627696590118302,2898,small,2953,small,1804,1149,1070,0,0
0.45,20,0029,0.61918654539214,0.6109041652556721,0.627696590118302,2898,small,2953,small,1804,1149,1070,0,0
0.5,0,0029,0.6197718631178707,0.615728021978022,0.6238691718858733,2898,small,2912,small,1793,1119,1081,0,0
0.5,3,0029,0.6199861687413555,0.6161512027491409,0.6238691718858733,2898,small,2910,small,1793,1117,1081,0,0
0.5,5,0029,0.6199861687413555,0.6161512027491409,0.6238691718858733,2898,small,2910,small,1793,1117,1081,0,0
0.5,10,0029,0.6199861687413555,0.6161512027491409,0.6238691718858733,2898,small,2910,small,1793,1117,1081,0,0
0.5,20,0029,0.6199861687413555,0.6161512027491409,0.6238691718858733,2898,small,2910,small,1793,1117,1081,0,0
0.55,0,0029,0.6194042849677757,0.620160446459714,0.6186499652052888,2898,small,2867,small,1778,1089,1096,0,0
0.55,3,0029,0.6196201428820352,0.6205933682373473,0.6186499652052888,2898,small,2865,small,1778,1087,1096,0,0
0.55,5,0029,0.6196201428820352,0.6205933682373473,0.6186499652052888,2898,small,2865,small,1778,1087,1096,0,0
0.55,10,0029,0.6196201428820352,0.6205933682373473,0.6186499652052888,2898,small,2865,small,1778,1087,1096,0,0
0.55,20,0029,0.6196201428820352,0.6205933682373473,0.6186499652052888,2898,small,2865,small,1778,1087,1096,0,0
0.35,0,0036,0.5036298932384342,0.6320114326545194,0.41859914813062,4226,small,2799,small,1769,1030,2457,0,0
0.35,3,0036,0.5034885376619678,0.6321058276725062,0.41836251774727873,4226,small,2797,small,1768,1029,2458,0,0
0.35,5,0036,0.503350919720519,0.63329745245784,0.4176526265972551,4226,small,2787,small,1765,1022,2461,0,0
0.35,10,0036,0.503350919720519,0.63329745245784,0.4176526265972551,4226,small,2787,small,1765,1022,2461,0,0
0.35,20,0036,0.5055483499063266,0.646516771102101,0.41504969238050166,4226,small,2713,small,1754,959,2472,0,0
0.4,0,0036,0.5030198446937014,0.6411290322580645,0.41386654046379556,4226,small,2728,small,1749,979,2477,0,0
0.4,3,0036,0.5027338129496403,0.6413362701908958,0.4133932796971131,4226,small,2724,small,1747,977,2479,0,0
0.4,5,0036,0.5023764943108167,0.6418844313581156,0.41268338854708947,4226,small,2717,small,1744,973,2482,0,0
0.4,10,0036,0.5023764943108167,0.6418844313581156,0.41268338854708947,4226,small,2717,small,1744,973,2482,0,0
0.4,20,0036,0.504218795461158,0.6544561933534743,0.410080454330336,4226,small,2648,small,1733,915,2493,0,0
0.45,0,0036,0.5007974481658692,0.6465743167353051,0.40866067203028866,4226,small,2671,small,1727,944,2499,0,0
0.45,3,0036,0.5000725584095197,0.6465290806754221,0.4077141504969238,4226,small,2665,small,1723,942,2503,0,0
0.45,5,0036,0.4997094712376525,0.6471030850263356,0.40700425934690015,4226,small,2658,small,1720,938,2506,0,0
0.45,10,0036,0.4997094712376525,0.6471030850263356,0.40700425934690015,4226,small,2658,small,1720,938,2506,0,0
0.45,20,0036,0.4988235294117647,0.6588966588966589,0.40132513014671084,4226,small,2574,small,1696,878,2530,0,0
0.5,0,0036,0.4994152046783626,0.6534047436878347,0.4041646947468055,4226,small,2614,small,1708,906,2518,0,0
0.5,3,0036,0.49912229373902867,0.653639846743295,0.403691433980123,4226,small,2610,small,1706,904,2520,0,0
0.5,5,0036,0.49875530824425246,0.6542451018056089,0.4029815428300994,4226,small,2603,small,1703,900,2523,0,0
0.5,10,0036,0.49992661089094376,0.6582914572864321,0.4029815428300994,4226,small,2587,small,1703,884,2523,0,0
0.5,20,0036,0.49740779143830544,0.664950495049505,0.3973024136299101,4226,small,2525,small,1679,846,2547,0,0
0.55,0,0036,0.4980876728449544,0.6582426127527217,0.40061523899668716,4226,small,2572,small,1693,879,2533,0,0
0.55,3,0036,0.4977921695613777,0.6584890965732088,0.40014197823000475,4226,small,2568,small,1691,877,2535,0,0
0.55,5,0036,0.49742154118167087,0.659117532213979,0.39943208707998107,4226,small,2561,small,1688,873,2538,0,0
0.55,10,0036,0.49859695761335104,0.6632612966601179,0.39943208707998107,4226,small,2545,small,1688,857,2538,0,0
