threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,0,0167,0.7827533265097236,0.7872860635696821,0.7782724844167409,7861,large,7771,large,6118,1653,1743,0,0
0.35,3,0167,0.7828034034930587,0.7873873873873873,0.7782724844167409,7861,large,7770,large,6118,1652,1743,0,0
0.35,5,0167,0.7829536728948042,0.7876915153856058,0.7782724844167409,7861,large,7767,large,6118,1649,1743,0,0
0.25,0,0169,0.42935112189205576,0.3630769230769231,0.5252225519287834,2022,small,2925,small,1062,1863,960,0,0
0.25,3,0169,0.42969856362532877,0.36357411845258475,0.5252225519287834,2022,small,2921,small,1062,1859,960,0,0
0.25,5,0169,0.43010752688172044,0.3646370829033368,0.5242334322453017,2022,small,2907,small,1060,1847,962,0,0
0.3,0,0169,0.42857142857142855,0.3717296511627907,0.5059347181008902,2022,small,2752,small,1023,1729,999,0,0
0.3,3,0169,0.42911073825503354,0.37254187909686814,0.5059347181008902,2022,small,2746,small,1023,1723,999,0,0
0.3,5,0169,0.4294117647058823,0.3732651570489408,0.5054401582591493,2022,small,2738,small,1022,1716,1000,0,0
0.35,0,0169,0.43018213356461404,0.383011583011583,0.49060336300692386,2022,small,2590,small,992,1598,1030,0,0
0.35,3,0169,0.43064901237247666,0.383752417794971,0.49060336300692386,2022,small,2585,small,992,1593,1030,0,0
0.35,5,0169,0.4308695652173913,0.3844065166795966,0.49010880316518296,2022,small,2578,small,991,1587,1031,0,0
0.25,0,0204,0.3393548387096774,0.6217494089834515,0.23336291038154391,1128,small,423,tiny,263,160,864,0,0
0.25,3,0204,0.3393548387096774,0.6217494089834515,0.23336291038154391,1128,small,423,tiny,263,160,864,0,0
0.25,5,0204,0.3393548387096774,0.6217494089834515,0.23336291038154391,1128,small,423,tiny,263,160,864,0,0
0.3,0,0204,0.3376792698826597,0.6363636363636364,0.22981366459627328,1128,small,407,tiny,259,148,868,0,0
0.3,3,0204,0.3376792698826597,0.6363636363636364,0.22981366459627328,1128,small,407,tiny,259,148,868,0,0
0.3,5,0204,0.3376792698826597,0.6363636363636364,0.22981366459627328,1128,small,407,tiny,259,148,868,0,0
0.35,0,0204,0.3304692663582287,0.6476683937823834,0.22182786157941436,1128,small,386,tiny,250,136,877,0,0
0.35,3,0204,0.3304692663582287,0.6476683937823834,0.22182786157941436,1128,small,386,tiny,250,136,877,0,0
0.35,5,0204,0.3304692663582287,0.6476683937823834,0.22182786157941436,1128,small,386,tiny,250,136,877,0,0
