phase,epoch,train_loss,train_dice,val_loss,val_dice,monitor_metric,monitor_value,lr_head,lr_partial,lr_full
train,70,0.4905797538607299,0.6501236641982198,0.6865240773102185,0.4787830196412303,val_dice,0.4787830196412303,0.0,0.0,7.155927390469908e-05
train,71,0.4857749865134827,0.618691911348586,0.699771728467297,0.4026734697022388,val_dice,0.4026734697022388,0.0,0.0,7.106745713352175e-05
train,72,0.48977669235530086,0.6359547745803356,0.6997191084397806,0.5104504228777957,val_dice,0.5104504228777957,0.0,0.0,7.057526189228535e-05
train,73,0.4977343886110788,0.6648533687991478,0.701944252929172,0.49004253555480404,val_dice,0.49004253555480404,0.0,0.0,7.008268495241012e-05
train,74,0.47808956134380126,0.6640667791018529,0.6983487957769686,0.48527261532110666,val_dice,0.48527261532110666,0.0,0.0,6.958972303232524e-05
train,75,0.48470503309754287,0.664534951857254,0.6938437928219099,0.5974395931496888,val_dice,0.5974395931496888,0.0,0.0,6.909637279617456e-05
train,76,0.4546186096476319,0.6887797346665253,0.6905374134983029,0.5736245837724955,val_dice,0.5736245837724955,0.0,0.0,6.860263085248066e-05
train,77,0.47562157540094285,0.6741505006840176,0.6910608822966481,0.5825466372245887,val_dice,0.5825466372245887,0.0,0.0,6.810849375276465e-05
train,78,0.47429927679247597,0.6824859662809211,0.6874713450670242,0.577422992312013,val_dice,0.577422992312013,0.0,0.0,6.761395799012059e-05
train,79,0.4632912391876958,0.6654742727984084,0.6945966880869221,0.5525002808310574,val_dice,0.5525002808310574,0.0,0.0,6.711901999774229e-05
train,80,0.48354545690102374,0.6567684427709404,0.7032519638001382,0.5516764896648971,val_dice,0.5516764896648971,0.0,0.0,6.66236761474005e-05
train,81,0.4836488267546203,0.6588381887003409,0.6932685743044088,0.5350525974314692,val_dice,0.5350525974314692,0.0,0.0,6.612792274786855e-05
train,82,0.47740121132561136,0.6563010825032166,0.693803694334116,0.6071617522200915,val_dice,0.6071617522200915,0.0,0.0,6.563175604329428e-05
train,83,0.45400904976422823,0.6926319742997694,0.6941687710381843,0.5791189358488239,val_dice,0.5791189358488239,0.0,0.0,6.513517221151555e-05
train,84,0.4686641353362001,0.6713032801886775,0.7082147065315161,0.5379717868104681,val_dice,0.5379717868104681,0.0,0.0,6.463816736231754e-05
train,85,0.4655656039613445,0.6833327904970713,0.6878673914853517,0.5582227901695412,val_dice,0.5582227901695412,0.0,0.0,6.414073753562867e-05
train,86,0.459673301340028,0.6781562341309214,0.6938049469713692,0.5349948178095482,val_dice,0.5349948178095482,0.0,0.0,6.364287869965295e-05
train,87,0.48195092380046844,0.6701283687240085,0.6842113776249928,0.5621489044400669,val_dice,0.5621489044400669,0.0,0.0,6.314458674893553e-05
train,88,0.4619394560975958,0.6845014315587127,0.6903872581215592,0.5471446387759248,val_dice,0.5471446387759248,0.0,0.0,6.264585750235875e-05
train,89,0.4813946171953024,0.6767445708925626,0.6896428204066044,0.5568003214436089,val_dice,0.5568003214436089,0.0,0.0,6.214668670106537e-05
train,90,0.4687198650201702,0.6887793453639098,0.678718841156444,0.5859378538560688,val_dice,0.5859378538560688,0.0,0.0,6.164707000630586e-05
train,91,0.4729510408883192,0.6917379950316634,0.6990314714006476,0.5392789025096857,val_dice,0.5392789025096857,0.0,0.0,6.114700299720599e-05
train,92,0.4572505895597459,0.7034283849197964,0.6984069571570233,0.5758932778343216,val_dice,0.5758932778343216,0.0,0.0,6.064648116845122e-05
train,93,0.45350489865084626,0.6944164907732696,0.696099209490123,0.604276943209474,val_dice,0.604276943209474,0.0,0.0,6.014549992788401e-05
train,94,0.47740408572497145,0.7025959990595833,0.6900842791205054,0.5201903553960986,val_dice,0.5201903553960986,0.0,0.0,5.964405459400976e-05
train,95,0.45215130695342476,0.6957208572931487,0.6920728761333603,0.5813852427083896,val_dice,0.5813852427083896,0.0,0.0,5.914214039340723e-05
train,96,0.4476388677312674,0.6808783174503233,0.6890583586048435,0.5572126028493002,val_dice,0.5572126028493002,0.0,0.0,5.863975245803865e-05
train,97,0.44596883423136474,0.7145118707926053,0.689251640224242,0.5394420526075658,val_dice,0.5394420526075658,0.0,0.0,5.8136885822454844e-05
train,98,0.46774976716594363,0.6983386606255215,0.7085956834458016,0.5731710621513787,val_dice,0.5731710621513787,0.0,0.0,5.7633535420890006e-05
train,99,0.4528872039667468,0.6804720612969832,0.6879662710938368,0.5133114254210017,val_dice,0.5133114254210017,0.0,0.0,5.71296960842408e-05
train,100,0.45605658363897245,0.6718567824888756,0.6850978897230046,0.5429690602427404,val_dice,0.5429690602427404,0.0,0.0,5.6625362536924046e-05
train,101,0.462419934790421,0.7134556980823031,0.6844210302507555,0.5889155617051848,val_dice,0.5889155617051848,0.0,0.0,5.6120529393606634e-05
train,102,0.46098781801979827,0.7019602601885362,0.6923238902210115,0.5899173996255815,val_dice,0.5899173996255815,0.0,0.0,5.5615191155801375e-05
train,103,0.4419042817285272,0.7155994734048875,0.6990106132653382,0.5841256848578936,val_dice,0.5841256848578936,0.0,0.0,5.51093422083218e-05
train,104,0.4448994800211891,0.7152792438700571,0.6939489693792017,0.5521862137700355,val_dice,0.5521862137700355,0.0,0.0,5.46029768155885e-05
train,105,0.4181978692999638,0.7200061126504655,0.6904693866098249,0.5738386719772299,val_dice,0.5738386719772299,0.0,0.0,5.409608911777925e-05
train,106,0.46077373691004553,0.6757852549760907,0.6917152955188407,0.5634656210236071,val_dice,0.5634656210236071,0.0,0.0,5.358867312681466e-05
train,107,0.4231213696655773,0.6966633212499724,0.6974825595950221,0.5581457507173322,val_dice,0.5581457507173322,0.0,0.0,5.308072272217044e-05
train,108,0.45185804508981253,0.7014630776988336,0.6925606932994481,0.5627862949157232,val_dice,0.5627862949157232,0.0,0.0,5.257223164650688e-05
train,109,0.4190410543866709,0.6998133396554791,0.7028663875283422,0.4984315961532465,val_dice,0.4984315961532465,0.0,0.0,5.2063193501105546e-05
train,110,0.43317684427652375,0.7275336478854445,0.6920580101442767,0.5360077714874895,val_dice,0.5360077714874895,0.0,0.0,5.155360174110253e-05
train,111,0.42808746177990353,0.750861656875833,0.6888039417497747,0.5975602869471703,val_dice,0.5975602869471703,0.0,0.0,5.104344967050664e-05
train,112,0.3963727875509196,0.7176028805509883,0.4749308220438055,0.6632706076937244,val_dice,0.6632706076937244,0.0,0.0,5.053273043699071e-05
train,113,0.3413909157725418,0.7116681544333646,0.4778070580046456,0.6433283911568308,val_dice,0.6433283911568308,0.0,0.0,5.002143702644262e-05
train,114,0.27753968933880196,0.7558692513200241,0.4616406264605823,0.6241179379049879,val_dice,0.6241179379049879,0.0,0.0,4.950956225726241e-05
train,115,0.2962975016459316,0.7581947151460608,0.47597970565160114,0.5899310237598566,val_dice,0.5899310237598566,0.0,0.0,4.899709877439029e-05
train,116,0.3018338704257866,0.7397237865099149,0.38777597241841993,0.6601952449574592,val_dice,0.6601952449574592,0.0,0.0,4.848403904304993e-05
train,117,0.2795156245869574,0.755494737059503,0.36411427874285895,0.655799691239424,val_dice,0.655799691239424,0.0,0.0,4.7970375342189624e-05
train,118,0.26548323183069156,0.7562354913808339,0.40296148448377045,0.6548451517998825,val_dice,0.6548451517998825,0.0,0.0,4.745609975760307e-05
train,119,0.27295139588229783,0.7512991999472033,0.4231526874475651,0.6395382029194802,val_dice,0.6395382029194802,0.0,0.0,4.694120417471026e-05
train,120,0.24940184262198925,0.7684111940792173,0.3752996231521572,0.6576219175552311,val_dice,0.6576219175552311,0.0,0.0,4.642568027097692e-05
train,121,0.2519296790365459,0.7813658007002775,0.38148065837653905,0.6345062737371296,val_dice,0.6345062737371296,0.0,0.0,4.590951950795017e-05
train,122,0.24738380886496059,0.7774306864940972,0.42062515557349267,0.6250370119664036,val_dice,0.6250370119664036,0.0,0.0,4.539271312288554e-05
train,123,0.24298121190530642,0.778188110720034,0.40347635611757504,0.6281628315442239,val_dice,0.6281628315442239,0.0,0.0,4.487525211993922e-05
train,124,0.2537704601360151,0.7607690333947795,0.4050615429878235,0.6091533588474167,val_dice,0.6091533588474167,0.0,0.0,4.4357127260896905e-05
train,125,0.24363355152731309,0.781763941661447,0.4176031077230299,0.6425201705351691,val_dice,0.6425201705351691,0.0,0.0,4.38383290554087e-05
train,126,0.268872515380788,0.751664394486209,0.4294960395441399,0.6025812855472862,val_dice,0.6025812855472862,0.0,0.0,4.3318847750696656e-05
train,127,0.2755253042459758,0.7521865399082656,0.38950743626903844,0.6357411535522545,val_dice,0.6357411535522545,0.0,0.0,4.279867332069934e-05
train,128,0.2353679583051037,0.7846352719904363,0.4153774945854067,0.6137042078557611,val_dice,0.6137042078557611,0.0,0.0,4.227779545461436e-05
train,129,0.24353513623378714,0.7760509507545422,0.42292634525277595,0.6154141318210465,val_dice,0.6154141318210465,0.0,0.0,4.175620354479692e-05
train,130,0.24340506979262208,0.7797274868508282,0.41467645938868997,0.6229486677318399,val_dice,0.6229486677318399,0.0,0.0,4.1233886673968646e-05
train,131,0.23563065331285638,0.7776625394141005,0.36257886208660967,0.6640044664960412,val_dice,0.6640044664960412,0.0,0.0,4.071083360168709e-05
train,132,0.2529307035159092,0.7644646455495386,0.4063575022795179,0.6356839081746347,val_dice,0.6356839081746347,0.0,0.0,4.018703275002217e-05
train,133,0.23791814006679182,0.781057039269668,0.405096789268223,0.6255965640070631,val_dice,0.6255965640070631,0.0,0.0,3.966247218838061e-05
train,134,0.23421661900419768,0.7828872253777821,0.4020893596582585,0.6320348020459934,val_dice,0.6320348020459934,0.0,0.0,3.9137139617414616e-05
train,135,0.2529263543788673,0.766548738903768,0.3702230872334661,0.6547416404600955,val_dice,0.6547416404600955,0.0,0.0,3.8611022351944934e-05
train,136,0.24316426669828206,0.7759205642558107,0.39118085734479063,0.6309061016364268,val_dice,0.6309061016364268,0.0,0.0,3.8084107302822094e-05
train,137,0.250037577856425,0.7619760320708148,0.35662888863065223,0.6566434797937317,val_dice,0.6566434797937317,0.0,0.0,3.755638095764239e-05
train,138,0.2325953169136631,0.7822033311457915,0.3700592258760521,0.6695355859919327,val_dice,0.6695355859919327,0.0,0.0,3.7027829360227274e-05
train,139,0.2445378063538042,0.7762726898358031,0.36340259250488366,0.6538946373410779,val_dice,0.6538946373410779,0.0,0.0,3.649843808876603e-05
train,140,0.23684983022190007,0.7737382378398351,0.37651846202107164,0.6427835876728932,val_dice,0.6427835876728932,0.0,0.0,3.5968192232511476e-05
train,141,0.232342613737422,0.7882101207203221,0.39957730619757026,0.6299931511957557,val_dice,0.6299931511957557,0.0,0.0,3.543707636690779e-05
train,142,0.23757042679217666,0.7858939173820092,0.3861199951655156,0.6491490671596211,val_dice,0.6491490671596211,0.0,0.0,3.490507452701688e-05
train,143,0.23012649114169773,0.7906204462590182,0.3796609449493992,0.6551820764211121,val_dice,0.6551820764211121,0.0,0.0,3.437217017909616e-05
train,144,0.23277364998988284,0.78230536714931,0.3925202433858906,0.6372978544067552,val_dice,0.6372978544067552,0.0,0.0,3.3838346190164985e-05
train,145,0.2050908291918308,0.8058214792721808,0.4000984874663052,0.648364886698307,val_dice,0.648364886698307,0.0,0.0,3.3303584795379516e-05
train,146,0.2297148440052204,0.7807980787142983,0.40411981973830646,0.6247248594317074,val_dice,0.6247248594317074,0.0,0.0,3.276786756301628e-05
train,147,0.2424090424185099,0.7727293168834096,0.3420690486023018,0.6628368126942185,val_dice,0.6628368126942185,0.0,0.0,3.2231175356842305e-05
train,148,0.22156681890584648,0.7897245209470325,0.40234227693295693,0.6509734410090499,val_dice,0.6509734410090499,0.0,0.0,3.169348829562481e-05
train,149,0.22564107856012103,0.789910148440946,0.3750123127892211,0.6587040501403626,val_dice,0.6587040501403626,0.0,0.0,3.115478570950478e-05
train,150,0.2280097559417541,0.7900461936455355,0.4123409338094093,0.6401390401335393,val_dice,0.6401390401335393,0.0,0.0,3.061504609292643e-05
train,151,0.22510304846542162,0.7868816182271977,0.4353428022550033,0.6045638684870519,val_dice,0.6045638684870519,0.0,0.0,3.00742470537778e-05
train,152,0.23152351920606987,0.7858694136035849,0.40215579413615904,0.6303690459213992,val_dice,0.6303690459213992,0.0,0.0,2.9532365258355277e-05
train,153,0.2276021366962179,0.7914152872984975,0.39849571279577306,0.6317028672800604,val_dice,0.6317028672800604,0.0,0.0,2.8989376371717077e-05
train,154,0.2291590860979357,0.786820256849382,0.4283621849508973,0.5902003006672765,val_dice,0.5902003006672765,0.0,0.0,2.844525499293475e-05
train,155,0.23300327031182594,0.7820525391995592,0.3608263004739005,0.6443174130065913,val_dice,0.6443174130065913,0.0,0.0,2.7899974584688466e-05
train,156,0.20223715051938937,0.8130848270634241,0.38823481159167245,0.647719870920337,val_dice,0.647719870920337,0.0,0.0,2.735350739657795e-05
train,157,0.22596673777246692,0.7942922548906673,0.401734882109874,0.638585682866464,val_dice,0.638585682866464,0.0,0.0,2.6805824381435778e-05
train,158,0.23106723984961067,0.790166149795722,0.37808585099808806,0.6541160566876517,val_dice,0.6541160566876517,0.0,0.0,2.625689510383053e-05
train,159,0.21276266264672183,0.8000428796581724,0.3532487543316575,0.6677173290256712,val_dice,0.6677173290256712,0.0,0.0,2.5706687639832093e-05
