threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.1,3,0308,0.6858491958093552,0.6299810246679317,0.7525906735751295,3110,small,3689,small,2324,1365,764,0,0
0.1,5,0308,0.6858491958093552,0.6299810246679317,0.7525906735751295,3110,small,3689,small,2324,1365,764,0,0
0.15,0,0308,0.6893732970027248,0.6472427515633883,0.7373704663212435,3110,small,3518,small,2277,1241,811,0,0
0.15,3,0308,0.6894776684330053,0.6474267841910719,0.7373704663212435,3110,small,3517,small,2277,1240,811,0,0
0.15,5,0308,0.6894776684330053,0.6474267841910719,0.7373704663212435,3110,small,3517,small,2277,1240,811,0,0
0.2,0,0308,0.6933744221879815,0.6613756613756614,0.7286269430051814,3110,small,3402,small,2250,1152,838,0,0
0.2,3,0308,0.6933744221879815,0.6613756613756614,0.7286269430051814,3110,small,3402,small,2250,1152,838,0,0
0.2,5,0308,0.6933744221879815,0.6613756613756614,0.7286269430051814,3110,small,3402,small,2250,1152,838,0,0
0.1,0,0310,0.681924136469591,0.5992551210428305,0.7910521140609637,2034,small,2685,small,1609,1076,425,0,0
0.1,3,0310,0.681924136469591,0.5992551210428305,0.7910521140609637,2034,small,2685,small,1609,1076,425,0,0
0.1,5,0310,0.681924136469591,0.5992551210428305,0.7910521140609637,2034,small,2685,small,1609,1076,425,0,0
0.15,0,0310,0.6937253181219833,0.6263866877971473,0.7772861356932154,2034,small,2524,small,1581,943,453,0,0
0.15,3,0310,0.69433465085639,0.6273809523809524,0.7772861356932154,2034,small,2520,small,1581,939,453,0,0
0.15,5,0310,0.69433465085639,0.6273809523809524,0.7772861356932154,2034,small,2520,small,1581,939,453,0,0
0.2,0,0310,0.7014689265536723,0.6491007946465914,0.7630285152409046,2034,small,2391,small,1552,839,482,0,0
0.2,3,0310,0.7014689265536723,0.6491007946465914,0.7630285152409046,2034,small,2391,small,1552,839,482,0,0
