threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.35,20,0625,0.620156477100535,0.6903745524648857,0.5629034974456857,17813,large,14524,large,10027,4497,7786,0,0
0.3,0,0667,0.729121278140886,0.7120567375886525,0.7470238095238095,672,tiny,705,tiny,502,203,170,0,0
0.3,3,0667,0.729121278140886,0.7120567375886525,0.7470238095238095,672,tiny,705,tiny,502,203,170,0,0
0.3,5,0667,0.7312454479242535,0.7161198288159771,0.7470238095238095,672,tiny,701,tiny,502,199,170,0,0
0.3,20,0667,0.7312454479242535,0.7161198288159771,0.7470238095238095,672,tiny,701,tiny,502,199,170,0,0
0.35,0,0667,0.7302052785923754,0.7196531791907514,0.7410714285714286,672,tiny,692,tiny,498,194,174,0,0
0.35,3,0667,0.7307410124724871,0.7206946454413893,0.7410714285714286,672,tiny,691,tiny,498,193,174,0,0
0.35,5,0667,0.7307410124724871,0.7206946454413893,0.7410714285714286,672,tiny,691,tiny,498,193,174,0,0
0.35,20,0667,0.7307410124724871,0.7206946454413893,0.7410714285714286,672,tiny,691,tiny,498,193,174,0,0
0.3,0,0702,0.14993074792243768,0.7491349480968859,0.08330126971912274,5204,large,578,tiny,433,145,4765,0,0
0.3,3,0702,0.14966222068248744,0.7513043478260869,0.08310888803385917,5204,large,575,tiny,432,143,4766,0,0
0.3,5,0702,0.14966222068248744,0.7513043478260869,0.08310888803385917,5204,large,575,tiny,432,143,4766,0,0
0.3,20,0702,0.1482638888888889,0.7597864768683275,0.08214697960754136,5204,large,562,tiny,427,135,4771,0,0
0.35,0,0702,0.14370215727209465,0.7509090909090909,0.07945363601385148,5204,large,550,tiny,413,137,4785,0,0
0.35,3,0702,0.1433791543413955,0.7504553734061931,0.07926125432858792,5204,large,549,tiny,412,137,4786,0,0
0.35,5,0702,0.1433791543413955,0.7504553734061931,0.07926125432858792,5204,large,549,tiny,412,137,4786,0,0
0.35,20,0702,0.14196023718172304,0.7593283582089553,0.0782993459022701,5204,large,536,tiny,407,129,4791,0,0
0.3,0,0712,0.0,0.0,0.0,581,tiny,1,very_tiny,0,1,581,0,0
0.3,3,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
0.3,5,0712,0.0,0.0,0.0,581,tiny,0,empty,0,0,581,1,0
