threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.55,3,0167,0.7737907465825447,0.8004078857919782,0.748886910062333,7861,large,7355,large,5887,1468,1974,0,0
0.55,5,0167,0.7737907465825447,0.8004078857919782,0.748886910062333,7861,large,7355,large,5887,1468,1974,0,0
0.55,10,0167,0.7737907465825447,0.8004078857919782,0.748886910062333,7861,large,7355,large,5887,1468,1974,0,0
0.55,20,0167,0.7737907465825447,0.8004078857919782,0.748886910062333,7861,large,7355,large,5887,1468,1974,0,0
0.35,0,0169,0.4574252976859133,0.4191025113215315,0.503461918892186,2022,small,2429,small,1018,1411,1004,0,0
0.35,3,0169,0.4577338129496403,0.41962077493816985,0.503461918892186,2022,small,2426,small,1018,1408,1004,0,0
0.35,5,0169,0.4580427446569179,0.4201403219149814,0.503461918892186,2022,small,2423,small,1018,1405,1004,0,0
0.35,10,0169,0.4594899571202889,0.42258198422581983,0.503461918892186,2022,small,2409,small,1018,1391,1004,0,0
0.35,20,0169,0.4606334841628959,0.4245204336947456,0.503461918892186,2022,small,2398,small,1018,1380,1004,0,0
0.4,0,0169,0.4512365842277182,0.42712014134275617,0.4782393669634026,2022,small,2264,small,967,1297,1055,0,0
0.4,3,0169,0.45165810368986453,0.42787610619469024,0.4782393669634026,2022,small,2260,small,967,1293,1055,0,0
0.4,5,0169,0.45239766081871347,0.42920550377274747,0.4782393669634026,2022,small,2253,small,967,1286,1055,0,0
0.4,10,0169,0.4529274004683841,0.43016014234875444,0.4782393669634026,2022,small,2248,small,967,1281,1055,0,0
0.4,20,0169,0.4539906103286385,0.43208221626452187,0.4782393669634026,2022,small,2238,small,967,1271,1055,0,0
0.45,0,0169,0.45393474088291746,0.4408201304753029,0.4678536102868447,2022,small,2146,small,946,1200,1076,0,0
0.45,3,0169,0.45384615384615384,0.441534144059869,0.466864490603363,2022,small,2138,small,944,1194,1078,0,0
0.45,5,0169,0.4545016851227732,0.4427767354596623,0.466864490603363,2022,small,2132,small,944,1188,1078,0,0
0.45,10,0169,0.45504940949626416,0.44381758345086975,0.466864490603363,2022,small,2127,small,944,1183,1078,0,0
0.45,20,0169,0.45504940949626416,0.44381758345086975,0.466864490603363,2022,small,2127,small,944,1183,1078,0,0
0.5,0,0169,0.45303326810176126,0.4482090997095837,0.4579624134520277,2022,small,2066,small,926,1140,1096,0,0
0.5,3,0169,0.4523401127174712,0.4482758620689655,0.45647873392680516,2022,small,2059,small,923,1136,1099,0,0
0.5,5,0169,0.4531173294059892,0.4498050682261209,0.45647873392680516,2022,small,2052,small,923,1129,1099,0,0
0.5,10,0169,0.45193016965822475,0.4493887530562347,0.45450049455984176,2022,small,2045,small,919,1126,1103,0,0
0.5,20,0169,0.45193016965822475,0.4493887530562347,0.45450049455984176,2022,small,2045,small,919,1126,1103,0,0
0.55,0,0169,0.4506480558325025,0.4542713567839196,0.44708209693372897,2022,small,1990,small,904,1086,1118,0,0
0.55,3,0169,0.45016237821633776,0.4548207975769813,0.4455984174085064,2022,small,1981,small,901,1080,1121,0,0
0.55,5,0169,0.4506126531632908,0.45574102175012643,0.4455984174085064,2022,small,1977,small,901,1076,1121,0,0
0.55,10,0169,0.4496745117676515,0.4553752535496957,0.44411473788328387,2022,small,1972,small,898,1074,1124,0,0
0.55,20,0169,0.4517102615694165,0.4595701125895599,0.44411473788328387,2022,small,1954,small,898,1056,1124,0,0
0.35,0,0204,0.33440514469453375,0.6074766355140186,0.23070097604259096,1128,small,428,tiny,260,168,867,0,0
0.35,3,0204,0.33440514469453375,0.6074766355140186,0.23070097604259096,1128,small,428,tiny,260,168,867,0,0
0.35,5,0204,0.33440514469453375,0.6074766355140186,0.23070097604259096,1128,small,428,tiny,260,168,867,0,0
0.35,10,0204,0.33440514469453375,0.6074766355140186,0.23070097604259096,1128,small,428,tiny,260,168,867,0,0
0.35,20,0204,0.33440514469453375,0.6074766355140186,0.23070097604259096,1128,small,428,tiny,260,168,867,0,0
0.4,0,0204,0.33073929961089493,0.6144578313253012,0.22626441881100265,1128,small,415,tiny,255,160,872,0,0
0.4,3,0204,0.33073929961089493,0.6144578313253012,0.22626441881100265,1128,small,415,tiny,255,160,872,0,0
0.4,5,0204,0.33073929961089493,0.6144578313253012,0.22626441881100265,1128,small,415,tiny,255,160,872,0,0
0.4,10,0204,0.33073929961089493,0.6144578313253012,0.22626441881100265,1128,small,415,tiny,255,160,872,0,0
0.4,20,0204,0.33073929961089493,0.6144578313253012,0.22626441881100265,1128,small,415,tiny,255,160,872,0,0
