threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.3,20,1066,0.8383153734806884,0.7559828440005801,0.9407730191063095,38763,large,48263,large,36486,11777,2297,0,0
0.35,10,1066,0.8420955030134446,0.7648483062088132,0.9366990691797953,38763,large,47497,large,36328,11169,2455,0,0
0.35,20,1066,0.8420955030134446,0.7648483062088132,0.9366990691797953,38763,large,47497,large,36328,11169,2455,0,0
0.3,10,1090,0.2609164420485175,0.663923182441701,0.16236162361623616,2981,small,729,tiny,484,245,2497,0,0
0.3,20,1090,0.2609164420485175,0.663923182441701,0.16236162361623616,2981,small,729,tiny,484,245,2497,0,0
0.35,10,1090,0.2534675006799021,0.6695402298850575,0.15632338141563235,2981,small,696,tiny,466,230,2515,0,0
0.35,20,1090,0.2534675006799021,0.6695402298850575,0.15632338141563235,2981,small,696,tiny,466,230,2515,0,0
0.3,10,1091,0.6679611650485436,0.7661469933184856,0.5920826161790017,581,tiny,449,tiny,344,105,237,0,0
0.3,20,1091,0.6679611650485436,0.7661469933184856,0.5920826161790017,581,tiny,449,tiny,344,105,237,0,0
0.35,10,1091,0.6600985221674877,0.771889400921659,0.576592082616179,581,tiny,434,tiny,335,99,246,0,0
0.35,20,1091,0.6600985221674877,0.771889400921659,0.576592082616179,581,tiny,434,tiny,335,99,246,0,0
0.3,10,1105,0.0,0.0,0.0,153,tiny,0,empty,0,0,153,1,0
0.3,20,1105,0.0,0.0,0.0,153,tiny,0,empty,0,0,153,1,0
0.35,10,1105,0.0,0.0,0.0,153,tiny,0,empty,0,0,153,1,0
0.35,20,1105,0.0,0.0,0.0,153,tiny,0,empty,0,0,153,1,0
0.3,10,1120,0.8453428638883688,0.8074841358715938,0.8869262176059586,58537,large,64296,large,51918,12378,6619,0,0
0.3,20,1120,0.8453428638883688,0.8074841358715938,0.8869262176059586,58537,large,64296,large,51918,12378,6619,0,0
0.35,10,1120,0.8457912899497528,0.8129845572013867,0.8813570903872764,58537,large,63460,large,51592,11868,6945,0,0
0.35,20,1120,0.8457912899497528,0.8129845572013867,0.8813570903872764,58537,large,63460,large,51592,11868,6945,0,0
0.3,10,1127,0.756930709664443,0.7281052495808075,0.7881326352530541,14325,large,15506,large,11290,4216,3035,0,0
0.3,20,1127,0.756930709664443,0.7281052495808075,0.7881326352530541,14325,large,15506,large,11290,4216,3035,0,0
0.35,10,1127,0.757463824595886,0.7360379346680717,0.780174520069808,14325,large,15184,large,11176,4008,3149,0,0
0.35,20,1127,0.757463824595886,0.7360379346680717,0.780174520069808,14325,large,15184,large,11176,4008,3149,0,0
