Run log for fold 0
Device: cuda
AMP enabled: True
Staged tuning: True
Validation interval epochs: 1
Final validation: False
Best checkpoint metric: val_dice (max)
Output dir: /data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/checkpoints/tbi_multitalentv2/fold_0
Dataset summary: total=522, lesion_positive=302, lesion_empty=220, dmri=216
Train split summary: total=469, lesion_positive=271, lesion_empty=198, dmri=195
Val split summary: total=53, lesion_positive=31, lesion_empty=22, dmri=21
Case sampling: enabled=False, target_positive_fraction=nan, target_empty_fraction=nan, positive_weight=nan, empty_weight=nan, num_samples=469, replacement=True
phase	epoch	stage	train_loss	train_dice	val_loss	val_dice	monitor_metric	monitor_value	lr_head	lr_partial	lr_full
train	227	full	0.259697	0.763529	0.340138	0.665612	val_dice	0.665612	0.00000000	0.00000000	0.00002854
train	228	full	0.241399	0.771154	0.357269	0.648961	val_dice	0.648961	0.00000000	0.00000000	0.00002820
train	229	full	0.232500	0.781829	0.349869	0.662095	val_dice	0.662095	0.00000000	0.00000000	0.00002785
train	230	full	0.229239	0.788457	0.338918	0.686470	val_dice	0.686470	0.00000000	0.00000000	0.00002750
train	231	full	0.226584	0.785390	0.360756	0.645498	val_dice	0.645498	0.00000000	0.00000000	0.00002715
train	232	full	0.219022	0.800378	0.340201	0.663462	val_dice	0.663462	0.00000000	0.00000000	0.00002680
train	233	full	0.207478	0.803528	0.354351	0.665762	val_dice	0.665762	0.00000000	0.00000000	0.00002645
train	234	full	0.205301	0.809407	0.329228	0.675015	val_dice	0.675015	0.00000000	0.00000000	0.00002610
train	235	full	0.232335	0.789654	0.372643	0.653339	val_dice	0.653339	0.00000000	0.00000000	0.00002575
train	236	full	0.236696	0.779903	0.367861	0.635372	val_dice	0.635372	0.00000000	0.00000000	0.00002540
train	237	full	0.232440	0.783173	0.366538	0.638311	val_dice	0.638311	0.00000000	0.00000000	0.00002505
train	238	full	0.214645	0.802075	0.364976	0.676529	val_dice	0.676529	0.00000000	0.00000000	0.00002470
train	239	full	0.227482	0.789032	0.382401	0.622493	val_dice	0.622493	0.00000000	0.00000000	0.00002434
train	240	full	0.221228	0.794569	0.372579	0.632040	val_dice	0.632040	0.00000000	0.00000000	0.00002399
train	241	full	0.214467	0.797399	0.350473	0.653639	val_dice	0.653639	0.00000000	0.00000000	0.00002363
train	242	full	0.227160	0.801346	0.352558	0.653193	val_dice	0.653193	0.00000000	0.00000000	0.00002328
train	243	full	0.200222	0.811518	0.344896	0.661286	val_dice	0.661286	0.00000000	0.00000000	0.00002292
train	244	full	0.215567	0.798114	0.323720	0.681555	val_dice	0.681555	0.00000000	0.00000000	0.00002257
train	245	full	0.221019	0.797365	0.358758	0.645538	val_dice	0.645538	0.00000000	0.00000000	0.00002221
train	246	full	0.218854	0.793072	0.347346	0.661270	val_dice	0.661270	0.00000000	0.00000000	0.00002185
train	247	full	0.221048	0.790852	0.352599	0.655123	val_dice	0.655123	0.00000000	0.00000000	0.00002150
train	248	full	0.229189	0.788919	0.374362	0.638772	val_dice	0.638772	0.00000000	0.00000000	0.00002114
train	249	full	0.226914	0.791215	0.367244	0.657274	val_dice	0.657274	0.00000000	0.00000000	0.00002078
train	250	full	0.237830	0.782089	0.347150	0.658755	val_dice	0.658755	0.00000000	0.00000000	0.00002042
train	251	full	0.229412	0.783248	0.357008	0.667471	val_dice	0.667471	0.00000000	0.00000000	0.00002006
train	252	full	0.236475	0.782776	0.359927	0.662434	val_dice	0.662434	0.00000000	0.00000000	0.00001970
train	253	full	0.215529	0.792637	0.350515	0.654975	val_dice	0.654975	0.00000000	0.00000000	0.00001933
train	254	full	0.226406	0.784186	0.363876	0.651282	val_dice	0.651282	0.00000000	0.00000000	0.00001897
train	255	full	0.235799	0.777715	0.339750	0.668156	val_dice	0.668156	0.00000000	0.00000000	0.00001861
train	256	full	0.206925	0.808223	0.355670	0.650473	val_dice	0.650473	0.00000000	0.00000000	0.00001824
train	257	full	0.205644	0.802560	0.362770	0.642349	val_dice	0.642349	0.00000000	0.00000000	0.00001788
train	258	full	0.194064	0.814507	0.388466	0.615907	val_dice	0.615907	0.00000000	0.00000000	0.00001751
train	259	full	0.195858	0.812297	0.364472	0.639961	val_dice	0.639961	0.00000000	0.00000000	0.00001714
train	260	full	0.215285	0.796519	0.364621	0.640505	val_dice	0.640505	0.00000000	0.00000000	0.00001678
train	261	full	0.193925	0.813993	0.347236	0.657830	val_dice	0.657830	0.00000000	0.00000000	0.00001641
train	262	full	0.214696	0.798767	0.342869	0.661724	val_dice	0.661724	0.00000000	0.00000000	0.00001604
train	263	full	0.201787	0.815095	0.362738	0.660394	val_dice	0.660394	0.00000000	0.00000000	0.00001567
train	264	full	0.205410	0.809225	0.351375	0.669797	val_dice	0.669797	0.00000000	0.00000000	0.00001530
train	265	full	0.199873	0.810797	0.368282	0.655174	val_dice	0.655174	0.00000000	0.00000000	0.00001492
train	266	full	0.212857	0.799716	0.341599	0.663477	val_dice	0.663477	0.00000000	0.00000000	0.00001455
train	267	full	0.204828	0.802931	0.329388	0.674873	val_dice	0.674873	0.00000000	0.00000000	0.00001418
train	268	full	0.216263	0.796002	0.318858	0.685959	val_dice	0.685959	0.00000000	0.00000000	0.00001380
train	269	full	0.208785	0.801587	0.341487	0.661203	val_dice	0.661203	0.00000000	0.00000000	0.00001342
train	270	full	0.202716	0.804450	0.380978	0.677573	val_dice	0.677573	0.00000000	0.00000000	0.00001304
train	271	full	0.200538	0.806720	0.356650	0.648838	val_dice	0.648838	0.00000000	0.00000000	0.00001267
train	272	full	0.194421	0.814155	0.330627	0.676049	val_dice	0.676049	0.00000000	0.00000000	0.00001228
train	273	full	0.218010	0.798715	0.344626	0.679148	val_dice	0.679148	0.00000000	0.00000000	0.00001190
train	274	full	0.197794	0.813715	0.343446	0.681044	val_dice	0.681044	0.00000000	0.00000000	0.00001152
train	275	full	0.204421	0.802291	0.308446	0.695562	val_dice	0.695562	0.00000000	0.00000000	0.00001113
train	276	full	0.227882	0.783565	0.311341	0.693353	val_dice	0.693353	0.00000000	0.00000000	0.00001075
train	277	full	0.223061	0.789548	0.309922	0.694873	val_dice	0.694873	0.00000000	0.00000000	0.00001036
train	278	full	0.185489	0.827440	0.321711	0.682607	val_dice	0.682607	0.00000000	0.00000000	0.00000997
train	279	full	0.209407	0.797716	0.315989	0.689618	val_dice	0.689618	0.00000000	0.00000000	0.00000958
train	280	full	0.192950	0.814259	0.323990	0.698705	val_dice	0.698705	0.00000000	0.00000000	0.00000919
saved	280	full	0.192950	0.814259	0.323990	0.698705
train	281	full	0.214083	0.799605	0.326913	0.677760	val_dice	0.677760	0.00000000	0.00000000	0.00000879
train	282	full	0.197775	0.813489	0.323516	0.680515	val_dice	0.680515	0.00000000	0.00000000	0.00000840
train	283	full	0.205294	0.801633	0.321802	0.682768	val_dice	0.682768	0.00000000	0.00000000	0.00000800
train	284	full	0.180479	0.825022	0.324367	0.680501	val_dice	0.680501	0.00000000	0.00000000	0.00000760
train	285	full	0.224632	0.792034	0.329235	0.676441	val_dice	0.676441	0.00000000	0.00000000	0.00000719
train	286	full	0.185787	0.821835	0.330218	0.674345	val_dice	0.674345	0.00000000	0.00000000	0.00000679
train	287	full	0.182128	0.825822	0.330213	0.675122	val_dice	0.675122	0.00000000	0.00000000	0.00000638
train	288	full	0.194751	0.813753	0.327754	0.677630	val_dice	0.677630	0.00000000	0.00000000	0.00000597
train	289	full	0.191874	0.817411	0.326568	0.678594	val_dice	0.678594	0.00000000	0.00000000	0.00000555
train	290	full	0.193250	0.812734	0.327582	0.677514	val_dice	0.677514	0.00000000	0.00000000	0.00000513
train	291	full	0.198661	0.808600	0.325944	0.679011	val_dice	0.679011	0.00000000	0.00000000	0.00000471
train	292	full	0.178252	0.827483	0.331962	0.672532	val_dice	0.672532	0.00000000	0.00000000	0.00000429
train	293	full	0.187937	0.821044	0.326087	0.691515	val_dice	0.691515	0.00000000	0.00000000	0.00000385
train	294	full	0.202926	0.806210	0.330288	0.684125	val_dice	0.684125	0.00000000	0.00000000	0.00000342
train	295	full	0.195779	0.813063	0.328530	0.685558	val_dice	0.685558	0.00000000	0.00000000	0.00000298
train	296	full	0.201799	0.805576	0.316871	0.688785	val_dice	0.688785	0.00000000	0.00000000	0.00000253
train	297	full	0.195953	0.816136	0.320075	0.684025	val_dice	0.684025	0.00000000	0.00000000	0.00000207
train	298	full	0.197885	0.811424	0.323146	0.682171	val_dice	0.682171	0.00000000	0.00000000	0.00000159
train	299	full	0.199680	0.809368	0.327708	0.684711	val_dice	0.684711	0.00000000	0.00000000	0.00000111
train	300	full	0.184199	0.824829	0.328614	0.688519	val_dice	0.688519	0.00000000	0.00000000	0.00000059
