threshold,min_component_voxels,case_id,dice,precision,recall,gt_voxels,gt_category,pred_voxels,pred_category,tp,fp,fn,missed_positive,empty_false_positive
0.25,5,0731,0.7845175302513187,0.7542132736763609,0.8173589785033134,6187,large,6705,large,5057,1648,1130,0,0
0.1,0,0738,0.7337572723582736,0.7916155777427454,0.6837805124066976,39658,large,34254,large,27116,7138,12540,0,0
0.1,3,0738,0.7338006820765441,0.7918857343147564,0.6836544280815009,39658,large,34236,large,27111,7125,12545,0,0
0.1,5,0738,0.7338684570299281,0.7921451740159551,0.6835787774863828,39658,large,34221,large,27108,7113,12548,0,0
0.15,0,0738,0.7292679576981184,0.8007781866441455,0.6694825499293928,39658,large,33154,large,26549,6605,13107,0,0
0.15,3,0738,0.7293057501579714,0.8009776114899523,0.6694068993342748,39658,large,33142,large,26546,6596,13110,0,0
0.15,5,0738,0.7293060574003599,0.8011228154900244,0.6693060318741174,39658,large,33131,large,26542,6589,13114,0,0
0.2,0,0738,0.7244741607466221,0.8092674425841787,0.6557645753479927,39658,large,32134,large,26005,6129,13651,0,0
0.2,3,0738,0.724486241727621,0.8094897101404154,0.655638491022796,39658,large,32119,large,26000,6119,13656,0,0
0.2,5,0738,0.7245165245499637,0.8095653256943579,0.655638491022796,39658,large,32116,large,26000,6116,13656,0,0
0.25,0,0738,0.7182400271985494,0.8194659943108352,0.6392727456122654,39658,large,30936,large,25351,5585,14305,0,0
0.25,3,0738,0.7182611652686466,0.8197283311772315,0.6391466612870688,39658,large,30920,large,25346,5574,14310,0,0
0.25,5,0738,0.7181747325161199,0.8197935876281989,0.6389701432317935,39658,large,30909,large,25339,5570,14317,0,0
0.1,0,0744,0.6961225756153442,0.5948768151411323,0.8389001802354565,26075,large,36774,large,21876,14898,4201,0,0
0.1,3,0744,0.6962043447123418,0.5950541378747484,0.8387851363270314,26075,large,36758,large,21873,14885,4204,0,0
0.1,5,0744,0.6962182466416248,0.5951130581480776,0.8387084403880815,26075,large,36751,large,21871,14880,4206,0,0
0.15,0,0744,0.7040292204086291,0.6124255319148936,0.8278559650266518,26075,large,35250,large,21588,13662,4489,0,0
0.15,3,0744,0.7040576684715245,0.6125315701353614,0.8277409211182268,26075,large,35239,large,21585,13654,4492,0,0
0.15,5,0744,0.7040268784760165,0.6125269610625497,0.8276642251792767,26075,large,35236,large,21583,13653,4494,0,0
0.2,0,0744,0.7119734626860695,0.6297104440643981,0.818959236108448,26075,large,33914,large,21356,12558,4721,0,0
0.2,3,0744,0.712175275952913,0.6300262560108564,0.818959236108448,26075,large,33897,large,21356,12541,4721,0,0
0.2,5,0744,0.7123534415183709,0.6303051767900361,0.818959236108448,26075,large,33882,large,21356,12526,4721,0,0
0.25,0,0744,0.7326464772609013,0.6688412452101213,0.8099091153123442,26075,large,31577,large,21120,10457,4957,0,0
0.25,3,0744,0.7329457700650759,0.6693926714847217,0.8098324193733942,26075,large,31548,large,21118,10430,4959,0,0
0.25,5,0744,0.7329468531954039,0.6694993182610901,0.8096790274954941,26075,large,31537,large,21114,10423,4963,0,0
0.1,0,0772,0.5249088699878494,0.4268774703557312,0.6813880126182965,319,tiny,506,tiny,216,290,101,0,0
0.1,3,0772,0.5249088699878494,0.4268774703557312,0.6813880126182965,319,tiny,506,tiny,216,290,101,0,0
0.1,5,0772,0.5274725274725275,0.4302788844621514,0.6813880126182965,319,tiny,502,tiny,216,286,101,0,0
0.15,0,0772,0.5276381909547738,0.4384133611691023,0.6624605678233438,319,tiny,479,tiny,210,269,107,0,0
0.15,3,0772,0.5276381909547738,0.4384133611691023,0.6624605678233438,319,tiny,479,tiny,210,269,107,0,0
0.15,5,0772,0.5303030303030303,0.4421052631578947,0.6624605678233438,319,tiny,475,tiny,210,265,107,0,0
0.2,0,0772,0.5284974093264249,0.44835164835164837,0.6435331230283912,319,tiny,455,tiny,204,251,113,0,0
0.2,3,0772,0.5284974093264249,0.44835164835164837,0.6435331230283912,319,tiny,455,tiny,204,251,113,0,0
0.2,5,0772,0.53125,0.4523281596452328,0.6435331230283912,319,tiny,451,tiny,204,247,113,0,0
0.25,0,0772,0.5358592692828146,0.46919431279620855,0.6246056782334385,319,tiny,422,tiny,198,224,119,0,0
